sample_id,haplotype,assembly_name,location
HG00280,1,HG00280_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00280/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00280_hap1_NucFlag_v1.0.0-a2_ont_mismatch.bw
HG00290,1,HG00290_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00290/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00290_hap1_NucFlag_v1.0.0-a2_ont_deletion.bw
HG00290,1,HG00290_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00290/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00290_hap1_NucFlag_v1.0.0-a2_ont_insertion.bw
HG00290,1,HG00290_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00290/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00290_hap1_NucFlag_v1.0.0-a2_ont_ident.bw
HG00290,1,HG00290_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00290/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00290_hap1_NucFlag_v1.0.0-a2_ont_cov.bw
HG00290,1,HG00290_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00290/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00290_hap1_NucFlag_v1.0.0-a2_ont_softclip.bw
HG00290,1,HG00290_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00290/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00290_hap1_NucFlag_v1.0.0-a2_ont_mismatch.bw
HG00290,1,HG00290_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00290/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00290_hap1_NucFlag_v1.0.0-a2_ont_mapq.bw
HG00320,1,HG00320_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00320/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00320_hap1_NucFlag_v1.0.0-a2_ont_mapq.bw
HG00320,1,HG00320_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00320/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00320_hap1_NucFlag_v1.0.0-a2_ont_deletion.bw
HG00320,1,HG00320_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00320/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00320_hap1_NucFlag_v1.0.0-a2_ont_cov.bw
HG00320,1,HG00320_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00320/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00320_hap1_NucFlag_v1.0.0-a2_ont_softclip.bw
HG00320,1,HG00320_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00320/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00320_hap1_NucFlag_v1.0.0-a2_ont_mismatch.bw
HG00320,1,HG00320_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00320/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00320_hap1_NucFlag_v1.0.0-a2_ont_insertion.bw
HG00320,1,HG00320_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00320/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00320_hap1_NucFlag_v1.0.0-a2_ont_ident.bw
HG00321,1,HG00321_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00321/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00321_hap1_NucFlag_v1.0.0-a2_ont_cov.bw
HG00321,1,HG00321_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00321/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00321_hap1_NucFlag_v1.0.0-a2_ont_deletion.bw
HG00321,1,HG00321_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00321/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00321_hap1_NucFlag_v1.0.0-a2_ont_mapq.bw
HG00321,1,HG00321_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00321/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00321_hap1_NucFlag_v1.0.0-a2_ont_mismatch.bw
HG00321,1,HG00321_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00321/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00321_hap1_NucFlag_v1.0.0-a2_ont_insertion.bw
HG00321,1,HG00321_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00321/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00321_hap1_NucFlag_v1.0.0-a2_ont_ident.bw
HG00321,1,HG00321_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00321/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00321_hap1_NucFlag_v1.0.0-a2_ont_softclip.bw
HG00323,1,HG00323_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00323/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00323_hap1_NucFlag_v1.0.0-a2_ont_deletion.bw
HG00323,1,HG00323_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00323/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00323_hap1_NucFlag_v1.0.0-a2_ont_mapq.bw
HG00323,1,HG00323_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00323/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00323_hap1_NucFlag_v1.0.0-a2_ont_softclip.bw
HG00323,1,HG00323_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00323/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00323_hap1_NucFlag_v1.0.0-a2_ont_mismatch.bw
HG00323,1,HG00323_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00323/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00323_hap1_NucFlag_v1.0.0-a2_ont_insertion.bw
HG00323,1,HG00323_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00323/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00323_hap1_NucFlag_v1.0.0-a2_ont_ident.bw
HG00323,1,HG00323_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00323/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00323_hap1_NucFlag_v1.0.0-a2_ont_cov.bw
HG00329,1,HG00329_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00329/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00329_hap1_NucFlag_v1.0.0-a2_ont_softclip.bw
HG00329,1,HG00329_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00329/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00329_hap1_NucFlag_v1.0.0-a2_ont_mapq.bw
HG00329,1,HG00329_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00329/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00329_hap1_NucFlag_v1.0.0-a2_ont_mismatch.bw
HG00329,1,HG00329_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00329/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00329_hap1_NucFlag_v1.0.0-a2_ont_insertion.bw
HG00329,1,HG00329_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00329/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00329_hap1_NucFlag_v1.0.0-a2_ont_ident.bw
HG00329,1,HG00329_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00329/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00329_hap1_NucFlag_v1.0.0-a2_ont_cov.bw
HG00329,1,HG00329_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00329/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00329_hap1_NucFlag_v1.0.0-a2_ont_deletion.bw
HG00344,1,HG00344_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00344/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00344_hap1_NucFlag_v1.0.0-a2_ont_deletion.bw
HG00344,1,HG00344_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00344/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00344_hap1_NucFlag_v1.0.0-a2_ont_softclip.bw
HG00344,1,HG00344_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00344/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00344_hap1_NucFlag_v1.0.0-a2_ont_mapq.bw
HG00344,1,HG00344_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00344/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00344_hap1_NucFlag_v1.0.0-a2_ont_mismatch.bw
HG00344,1,HG00344_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00344/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00344_hap1_NucFlag_v1.0.0-a2_ont_insertion.bw
HG00344,1,HG00344_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00344/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00344_hap1_NucFlag_v1.0.0-a2_ont_ident.bw
HG00344,1,HG00344_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00344/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00344_hap1_NucFlag_v1.0.0-a2_ont_cov.bw
HG00350,1,HG00350_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00350/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00350_hap1_NucFlag_v1.0.0-a2_ont_mapq.bw
HG00350,1,HG00350_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00350/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00350_hap1_NucFlag_v1.0.0-a2_ont_insertion.bw
HG00350,1,HG00350_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00350/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00350_hap1_NucFlag_v1.0.0-a2_ont_mismatch.bw
HG00350,1,HG00350_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00350/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00350_hap1_NucFlag_v1.0.0-a2_ont_deletion.bw
HG00350,1,HG00350_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00350/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00350_hap1_NucFlag_v1.0.0-a2_ont_softclip.bw
HG00350,1,HG00350_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00350/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00350_hap1_NucFlag_v1.0.0-a2_ont_cov.bw
HG00350,1,HG00350_hap1_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00350/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00350_hap1_NucFlag_v1.0.0-a2_ont_ident.bw
HG00408,1,HG00408_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00408/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00408_pat_NucFlag_v1.0.0-a2_ont_ident.bw
HG00408,1,HG00408_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00408/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00408_pat_NucFlag_v1.0.0-a2_ont_insertion.bw
HG00408,1,HG00408_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00408/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00408_pat_NucFlag_v1.0.0-a2_ont_mismatch.bw
HG00408,1,HG00408_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00408/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00408_pat_NucFlag_v1.0.0-a2_ont_cov.bw
HG00408,1,HG00408_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00408/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00408_pat_NucFlag_v1.0.0-a2_ont_softclip.bw
HG00408,1,HG00408_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00408/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00408_pat_NucFlag_v1.0.0-a2_ont_mapq.bw
HG00408,1,HG00408_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00408/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00408_pat_NucFlag_v1.0.0-a2_ont_deletion.bw
HG00423,1,HG00423_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00423/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00423_pat_NucFlag_v1.0.0-a2_ont_deletion.bw
HG00423,1,HG00423_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00423/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00423_pat_NucFlag_v1.0.0-a2_ont_mismatch.bw
HG00423,1,HG00423_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00423/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00423_pat_NucFlag_v1.0.0-a2_ont_mapq.bw
HG00423,1,HG00423_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00423/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00423_pat_NucFlag_v1.0.0-a2_ont_cov.bw
HG00423,1,HG00423_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00423/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00423_pat_NucFlag_v1.0.0-a2_ont_ident.bw
HG00423,1,HG00423_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00423/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00423_pat_NucFlag_v1.0.0-a2_ont_insertion.bw
HG00423,1,HG00423_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00423/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00423_pat_NucFlag_v1.0.0-a2_ont_softclip.bw
HG00438,1,HG00438_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00438/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00438_pat_NucFlag_v1.0.0-a2_ont_ident.bw
HG00438,1,HG00438_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00438/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00438_pat_NucFlag_v1.0.0-a2_ont_cov.bw
HG00438,1,HG00438_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00438/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00438_pat_NucFlag_v1.0.0-a2_ont_softclip.bw
HG00438,1,HG00438_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00438/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00438_pat_NucFlag_v1.0.0-a2_ont_deletion.bw
HG00438,1,HG00438_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00438/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00438_pat_NucFlag_v1.0.0-a2_ont_mapq.bw
HG00438,1,HG00438_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00438/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00438_pat_NucFlag_v1.0.0-a2_ont_insertion.bw
HG00438,1,HG00438_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00438/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00438_pat_NucFlag_v1.0.0-a2_ont_mismatch.bw
HG005,1,HG005_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG005/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG005_pat_NucFlag_v1.0.0-a2_ont_softclip.bw
HG005,1,HG005_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG005/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG005_pat_NucFlag_v1.0.0-a2_ont_cov.bw
HG005,1,HG005_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG005/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG005_pat_NucFlag_v1.0.0-a2_ont_deletion.bw
HG005,1,HG005_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG005/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG005_pat_NucFlag_v1.0.0-a2_ont_mapq.bw
HG005,1,HG005_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG005/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG005_pat_NucFlag_v1.0.0-a2_ont_mismatch.bw
HG005,1,HG005_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG005/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG005_pat_NucFlag_v1.0.0-a2_ont_ident.bw
HG005,1,HG005_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG005/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG005_pat_NucFlag_v1.0.0-a2_ont_insertion.bw
HG00544,1,HG00544_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00544/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00544_pat_NucFlag_v1.0.0-a2_ont_deletion.bw
HG00544,1,HG00544_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00544/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00544_pat_NucFlag_v1.0.0-a2_ont_softclip.bw
HG00544,1,HG00544_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00544/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00544_pat_NucFlag_v1.0.0-a2_ont_cov.bw
HG00544,1,HG00544_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00544/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00544_pat_NucFlag_v1.0.0-a2_ont_ident.bw
HG00544,1,HG00544_pat_hprc_r2_v1.0.1,s3://human-pangenomics/submissions/5E9D3123-C9D3-47D4-8BB7-D82FF0DC84EA--HPRC_R2_QC_NUCFLAG/HG00544/hprc_r2/assembly_qc/nucflag/v1.0.0-a2_ont/HG00544_pat_NucFlag_v1.0.0-a2_ont_insertion.bw
